date,vwretx,nxt_freq_vwretx,ewretx,nxt_freq_ewret
2003-06-30,0.010651986348635623,0.018026221232596118,0.008657128041719142,0.023535426602640408
2003-07-31,0.018026221232596118,0.020626289286524102,0.023535426602640408,0.04313643648789767
2003-08-31,0.020626289286524102,-0.010905747230810725,0.04313643648789767,-0.014815522994906516
2003-09-30,-0.010905747230810725,0.05352627731070325,-0.014815522994906516,0.069236765608099
2003-10-31,0.05352627731070325,0.010921342758529518,0.069236765608099,0.021109893841939842
2003-11-30,0.010921342758529518,0.05031339774469101,0.021109893841939842,0.05180232193502543
2003-12-31,0.05031339774469101,0.01976935398811719,0.05180232193502543,0.02369862460458516
2004-01-31,0.01976935398811719,0.013571012543463379,0.02369862460458516,0.01903938975838404
2004-02-29,0.013571012543463379,-0.013246043879252656,0.01903938975838404,-0.006813538088981774
2004-03-31,-0.013246043879252656,-0.01892116273921307,-0.006813538088981774,-0.023571998241377345
2004-04-30,-0.01892116273921307,0.01712345958552275,-0.023571998241377345,0.01748399196747119
2004-05-31,0.01712345958552275,0.018501327609426355,0.01748399196747119,0.030374084700775184
2004-06-30,0.018501327609426355,-0.03221890168594188,0.030374084700775184,-0.045749462606734514
2004-07-31,-0.03221890168594188,0.0024365741589811307,-0.045749462606734514,-0.0010263015711660106
2004-08-31,0.0024365741589811307,0.010036639745293563,-0.0010263015711660106,0.02567658991057864
2004-09-30,0.010036639745293563,0.01288490541515519,0.02567658991057864,0.023741210274483393
2004-10-31,0.01288490541515519,0.04451709111693902,0.023741210274483393,0.05794147824413787
2004-11-30,0.04451709111693902,0.030120778700871265,0.05794147824413787,0.03708164734593944
2004-12-31,0.030120778700871265,-0.022420644097246978,0.03708164734593944,-0.030801959211034236
2005-01-31,-0.022420644097246978,0.0209041580258007,-0.030801959211034236,0.02127491346352639
2005-02-28,0.0209041580258007,-0.018292961227412752,0.02127491346352639,-0.013639836580112696
2005-03-31,-0.018292961227412752,-0.018735022355758413,-0.013639836580112696,-0.03195054364787886
2005-04-30,-0.018735022355758413,0.03222446387819211,-0.03195054364787886,0.044957587169376145
2005-05-31,0.03222446387819211,0.0015147102122285983,0.044957587169376145,0.015368039073245576
2005-06-30,0.0015147102122285983,0.038261666930128335,0.015368039073245576,0.05107130291488371
2005-07-31,0.038261666930128335,-0.009374105352503048,0.05107130291488371,-0.008728634906983057
2005-08-31,-0.009374105352503048,0.008025099143086356,-0.008728634906983057,0.004985333593930497
2005-09-30,0.008025099143086356,-0.023650895641388114,0.004985333593930497,-0.026786085496887324
2005-10-31,-0.023650895641388114,0.043952463802675146,-0.026786085496887324,0.04551445117616626
2005-11-30,0.043952463802675146,-0.001913253308111873,0.04551445117616626,0.005323939833059788
2005-12-31,-0.001913253308111873,0.024014137708378902,0.005323939833059788,0.04025845035054276
2006-01-31,0.024014137708378902,0.005725284254519458,0.04025845035054276,0.003359985122699971
2006-02-28,0.005725284254519458,0.01650366431362782,0.003359985122699971,0.02097182969330591
2006-03-31,0.01650366431362782,0.012632089661633872,0.02097182969330591,0.008616500951639017
2006-04-30,0.012632089661633872,-0.030120908948794822,0.008616500951639017,-0.029675844367601734
2006-05-31,-0.030120908948794822,0.0026080926310918517,-0.029675844367601734,-0.0028137521491448103
2006-06-30,0.0026080926310918517,0.0044785834229710275,-0.0028137521491448103,-0.013284331041453878
2006-07-31,0.0044785834229710275,0.021822526900297845,-0.013284331041453878,0.027397883243650556
2006-08-31,0.021822526900297845,0.027001259555345936,0.027397883243650556,0.023960050090480634
2006-09-30,0.027001259555345936,0.0315165663796122,0.023960050090480634,0.03759583084237961
2006-10-31,0.0315165663796122,0.019885502235257757,0.03759583084237961,0.024951138541421614
2006-11-30,0.019885502235257757,0.013371258509927708,0.024951138541421614,0.005656661644612759
2006-12-31,0.013371258509927708,0.01504033898556445,0.005656661644612759,0.024080887697317976
2007-01-31,0.01504033898556445,-0.01961731270882061,0.024080887697317976,-0.004743463900838019
2007-02-28,-0.01961731270882061,0.011588641812857903,-0.004743463900838019,0.00824185599393168
2007-03-31,0.011588641812857903,0.04429575934698571,0.00824185599393168,0.0440780737856421
2007-04-30,0.04429575934698571,0.03392037575682538,0.0440780737856421,0.0323533579967652
2007-05-31,0.03392037575682538,-0.014621368553207836,0.0323533579967652,-0.01855285906712023
2007-06-30,-0.014621368553207836,-0.031309847541821756,-0.01855285906712023,-0.04511714349134177
2007-07-31,-0.031309847541821756,0.012832667363655181,-0.04511714349134177,0.0008177973788909831
2007-08-31,0.012832667363655181,0.03871428246475017,0.0008177973788909831,0.02490040141712413
2007-09-30,0.03871428246475017,0.013566595820493577,0.02490040141712413,0.011202402561712566
2007-10-31,0.013566595820493577,-0.03873248487933567,0.011202402561712566,-0.04648856798312695
2007-11-30,-0.03873248487933567,-0.011260674680494964,-0.04648856798312695,-0.017091354593286145
2007-12-31,-0.011260674680494964,-0.06046100578860847,-0.017091354593286145,-0.04302689703089313
2008-01-31,-0.06046100578860847,-0.025842346245214642,-0.04302689703089313,-0.030121862729948767
2008-02-29,-0.025842346245214642,-0.008942701267634523,-0.030121862729948767,-0.018548541226293347
2008-03-31,-0.008942701267634523,0.04766257404002738,-0.018548541226293347,0.05723000742452511
2008-04-30,0.04766257404002738,0.015116243798084072,0.05723000742452511,0.026512920235352233
2008-05-31,0.015116243798084072,-0.08357568347851396,0.026512920235352233,-0.09842346854791773
2008-06-30,-0.08357568347851396,-0.008985929840040874,-0.09842346854791773,-0.005030752749962786
